Date,News,Label
1395/07/27,ناظر بازار نقش تعیین کننده‌ای در کاهش تخلفات بورسی دارد شاخص بورس ۱۴۲ واحد رشد کرد لزوم تجدید نظر در رویه جدید تخصیص سهام به معامله‌گران آنلاین چه خوب که خارجی‌ها به بورس نیامدند کدام شرکت‌های بورسی از تک نرخی شدن ارز بهره بیشتر می‌برند,1
1395/07/28,سوددهی یک شرکت حمل و نقل دریایی بورسی با وجود زیان لاینرهای جهانی افزایش ارزش صندوق های قابل معامله در بازار سرمایه صعود شاخص بورس به ارتفاع ۷۸ هزار واحد جذب سرمایه خارجی با وجود مشکلات سامانه معاملاتی بورس ممکن نیست,1
1395/08/01,"تازه ترین مصوبات هیات واگذاری اعلام شد شاخص بورس ۲۹۵ واحد رشد کرد قیمت واقعی سنگ آهن با عرضه در بورس کالا کشف می‌شود ""مافیای سهام عدالت""؛ ادعا یا واقعیت رشد حجم و ارزش معاملات در مهرماه فرابورس اجرای اقتصاد مقاومتی از برجام برای بورس مفیدتر است شاخص بورس در هفته پایانی مهرماه ۴۳۶ واحد رشد کرد رشد ۱۵۸ درصدی حجم معاملات فرابورس در هفته پایانی مهرماه",1
1395/08/02,شمار سرمایه گذاران حقوقی خارجی بورس به عدد ۱۲۷ رسید استراحت شاخص بورس در ارتفاع ۷۸ هزار واحد الگوی اجتهاد چند مرحله ای در فقه مالی ادامه خودرو سواری بورس ۲۰ نماد نقد شونده بورس تهران معرفی شدند دادوستد ۱۴۲ میلیارد سهم در ۱۴۱ روز معاملاتی پرداخت بیش از ۹۲۳میلیارد ریال سود انواع اوراق در آبان رشد ۱۶۴۱ واحدی شاخص بورس در مهرماه,0
1395/08/03,شاخص بورس ۱۹۸ واحد رشد کرد خصوصی سازی امسال تمام نمی‌شود دولت بزرگ‌تر می‌شود گروه اطلاعات و ارتباطات فرابورس دو شرکتی شد آمادگی ارکان بازار سرمایه برای تامین مالی صنعت نفت کارنامه خصوصی‌سازی دولت ضعیف است/ بدهی ۱۶۸هزار میلیاردی دولت به بانک‌ها,1
1395/08/04,دلایل تفاوت نسخه ایرانی خصوصی سازی اعلام شد سهام عدالت چکی می‌شود شاخص بورس ۲۴۰ واحد رشد کرد کره جنوبی از توسعه بازارهای سرمایه ایران حمایت می‌کند کاهش ۱۳ درصدی حجم معاملات اوراق تسهیلات مسکن در مهرماه معامله ۲۲۹ هزار میلیارد ریالی فرابورس در ۷ ماه گذشته وجه تضمین اولیه قراردادهای آتی سکه طلا کم شد ۲۱ درصد ارزش معاملات ۷ ماهه بورس در دست ۵ کارگزاری,1
1395/08/05,دومین شرکت فن آوری اطلاعات اروپا در راه بازار سرمایه ایران شاخص بورس ۷۹ هزار واحدی شد,1
1395/08/08,نام یک شرکت انفورماتیکی بر تابلوی بورس درج شد یک شرکت حمل و نقل ریلی، به جمع فرابورسی ها اضافه شد پرش ۱۰۴۱ واحدی شاخص بورس سهم ۲۰ درصدی پالایشی‌ها از ارزش معاملات هفته گذشته فرابورس,1
1395/08/09,عرضه مشروط گندم و دانه های روغنی در بورس کالای ایران ظرفیتهای خالی بازار سرمایه برای بخش کشاورزی پر نشده است پیش بینی روزهای خوش برای بورس با ورود نقدینگی جدید افزایش ۴ درصدی ارزش معاملات بورس در هفته نخست آبان رددیون به شیوه های خصوصی سازی در دولت یازدهم اضافه شد بازگشایی نماد پالایش نفت تهران در پی انتقال از فرابورس به بورس,0
1395/08/10,بورس و بانک برای سرمایه‌گذاری بدون انتقال ارز تفاهم کردند,0
1395/08/11,سود سهام عدالت از سال آینده پرداخت می‌شود,0
1395/08/12,"به کانال تلگرامی ""اخبار اقتصادی"" خبرگزاری تسنیم بپیوندید مجامع عمومی سالیانه و فوق‌العاده پست بانک ۲۲ آبان برگزار می‌شود بانک مرکزی اجازه برگزاری مجمع پست بانک را داد",1
1395/08/15,اعضای جدید هیات مدیره جامعه حسابداران رسمی انتخاب شدند برترین شرکت‌های بورسی از نظر کیفیت اطلاع‌رسانی معرفی شدند رشد ۲ درصدی ارزش بازار فرابورس در هفته ای که گذشت عقبگرد ۴۱۷ واحدی شاخص در اولین روز معاملاتی هفته رشد نیم درصدی شاخص بورس در هفته دوم آبان یک شرکت به تابلوی بازار پایه فرابورس اضافه شد افزایش حضور بخش خصوصی در واگذاریها با اِعمال مشوق‌های دولتی,0
1395/08/16,"انتخابات در آمریکا، احتیاط در بورس تهران شاخص بورس ۱۱۶ واحد افت کرد ۳۵۰۰ نفر در فرابورس ""تسه"" خریدند خصوصی سازی بلوک ""ذوب"" را عرضه می‌کند لزوم افزایش توان بورس در تامین مالی صنایع دریایی کشور دولت برای رفع مقاومتها در برابر خصوصی‌سازی اقدام و عمل کند افزایش حجم و ارزش معاملات بانکی ها در بورس",0
1395/08/17,مکانیسم و قیمت‌های دستوری دیگر جوابگو نیست/لزوم تقویت بورس کالا شاخص بورس مثبت شد راه اندازی قرارداد آتی سکه طلا تحویل شهریور ۹۶ بلوک ۲۰ درصدی پتروشیمی ابن سینا در فرابورس عرضه می شود بسترهای فرابورس برای تامین مالی صنایع الکترونیک مهیاست سهامداران عدالت سال آینده سود نقدی می‌گیرند,1
1395/08/18,خبرنگار تسنیم حائز رتبه دوم جشنواره ملی علمدار کربلا شد تحریم های خودساخته عامل بین المللی نشدن بورس ایران خیز شاخص بورس برای بازگشت به ارتفاع ۸۰ هزار واحد بلوک ۳۶ درصدی مقره سازی ایران واگذار می شود شرط ثبت نام جدید مشمولین سهام عدالت اعلام شد ۴۰ شرکت در نوبت ورود به بورس هستند نتیجه انتخابات آمریکا تأثیری بر اقتصاد و بورس ایران در بلندمدت ندارد خصوصی سازی پالایش نفت کرمانشاه را به فرابورس می برد واگذاری ۶۴۷ میلیارد تومان سهم دولتی تا نیمه آبان,1
1395/08/19,بورسِ هیجانی ریزش ۱۴۵۹ واحدی شاخص بورس در بازاری هیجانی افت هیجانی شاخص بورس به زودی جبران می‌شود/ سهامداران تصمیمات احساسی نگیرند واکنش رئیس بورس تهران به زلزله ترامپ زلزله ترامپ در بورس تهران افت امروز بورس هیجانی است نتیجه انتخابات آمریکا بازارهای مالی جهان را شوکه کرد,0
1395/08/22,"افت حجم و ارزش معاملات بورس در هفته ای که گذشت بورس تهران از فردا سیستمی می شود بازگشت دوباره شاخص بورس به کانال ۷۹ هزار واحد افزایش ۱۱ میلیارد ریالی ارزش ETFها در بازار سرمایه ورود فرابورس به ۹ سالگی ""هیجان"" آفت بورس است صدرنشینی فلزات اساسی‌ در فرابورس بلوک ۸۰ درصدی پتروشیمی دماوند دوباره عرضه می شود",1
1395/08/23,تاثیر انتخابات ایران بر بورس شاخص بورس ۳۷ واحد رشد کرد,1
1395/08/24,قالیباف اصل در شرکت بورس ماندگار شد سهامدارترین های بورس و فرابورس معرفی شدند تامین مالی در بازار دارایی فکری فرابورس ۳۷ میلیاردی شد شاخص بورس ۲۹۳ واحد رشد کرد ترامپ هم مانع برجام نشود، ارز چندنرخی مانع است پرداخت ۱۵ هزار میلیارد ریال سود به بورسی ها در مهر امسال,1
1395/08/25,"آزادسازی سهام عدالت لَنگ ۳ مصوبه است لزوم بازتعریف برخی نقش ها در راستای اجرای موفق خصوصی سازی دیوار کوتاه خصوصی سازی در برابر مشکلات کشور پذیرش بورس کالا در فرابورس شاخص بورس ۱۰۵ واحد افت کرد محدودیتی برای ورود تعاون به بورس نداریم بلوک ۱۶ درصدی ""ذوب"" فردا در فرابورس عرضه می‌شود حسابداری اسلامی، ابزاری مغفول در اقتصاد اسلامی ترامپ و برجام",0
